1.82535	-1.69345	-1.99886	-0.311755	-1.50972	-0.448458	-0.648275	0.29053	-0.316197	0.0751976	-1.07491	0.145456	3.80072	0.585717	0.63961	0.503199	0.06975	0.124	0.465	
0.312267	-1.88104	-1.4407	-0.104176	-1.438	-0.843794	-0.648275	0.593882	-0.357601	-0.0107846	-1.22447	0.170154	3.01114	0.455831	0.550231	0.675099	0.06975	0.124	0.496	
0.380435	-1.80896	-1.29596	-0.189517	-1.13585	-0.627167	-0.648275	0.427658	-0.532047	0.0245648	-1.26325	0.160663	2.80604	0.462946	0.54511	0.650606	0.06975	0.124	0.48825	
2.71185	-2.08094	-1.70899	-0.516384	-1.18845	-0.585664	-0.648275	0.395812	-0.501677	0.159958	-1.15258	0.196471	5.33977	0.471751	0.537797	0.596586	0.06975	0.124	0.4805	
0.305829	-1.62254	-1.46668	-0.323409	-0.90035	-0.450578	-0.648275	0.292157	-0.668015	0.0800249	-1.2175	0.136121	2.35849	0.481661	0.5265	0.547483	0.06975	0.11625	0.47275	
2.90199	-1.59739	-1.5447	-0.438023	-0.894325	-0.887304	-0.648275	0.627268	-0.671493	0.1275	-1.1966	0.13281	5.58068	0.510319	0.586141	0.610382	0.06975	0.11625	0.47275	
1.34069	-1.51429	-0.348567	0.338043	-1.1683	-1.89556	-0.648275	1.40093	-0.513312	-0.193958	-1.5171	0.12187	4.33477	0.50387	0.525406	0.495896	0.062	0.11625	0.496	
3.46478	-1.43659	-1.19773	-0.041133	-0.84061	-0.945169	-0.648275	0.67167	-0.702506	-0.0368978	-1.28957	0.11164	6.02365	0.471978	0.472625	0.461294	0.062	0.11625	0.4805	
4.20641	-1.27126	-1.59654	-0.230502	-0.813883	-0.415987	-0.648275	0.265614	-0.717937	0.0415413	-1.18271	0.0898746	6.14141	0.512559	0.50596	0.422689	0.062	0.1085	0.47275	
1.12908	-0.823129	-1.68558	-0.494247	-0.478984	-0.656939	-0.648275	0.450503	-0.911291	0.150788	-1.15885	0.0308768	2.73647	0.585926	0.578678	0.412575	0.062	0.124	0.48825	
