4.21329	-0.906093	-2.46517	1.09163	-1.97468	-0.677457	-0.648275	0.466247	-0.0477489	-0.506102	-0.949961	0.0417992	5.37379	0.829125	0.677922	0.187876	0.31775	0.3565	0.4185	
0.786664	-1.71455	-2.51737	0.780509	-1.69933	-0.470071	-0.648275	0.307115	-0.206726	-0.377233	-0.935975	0.148234	1.50386	0.709762	0.636974	0.331977	0.2635	0.341	0.41075	
4.43006	-1.8679	-3.1687	0.676842	-1.75962	-0.331103	-0.648275	0.200481	-0.171913	-0.334293	-0.761452	0.168424	4.91819	0.686121	0.530695	0.244258	0.2635	0.33325	0.403	
1.0307	-0.860423	-3.50081	1.40397	-1.86388	-0.102582	-0.648275	0.0251301	-0.111718	-0.635481	-0.672462	0.0357867	2.24058	0.728099	0.555815	0.250502	0.2635	0.33325	0.403	
3.69953	-0.92792	-3.83806	1.40202	-2.02569	-0.219135	-0.648275	0.114565	-0.0182987	-0.634669	-0.582095	0.0446728	5.20608	0.704724	0.526695	0.272082	0.31	0.34875	0.41075	
3.81636	-1.5393	-2.52183	1.57687	-1.84705	-0.818449	-0.648275	0.574434	-0.121434	-0.707095	-0.934779	0.125162	5.02804	0.694298	0.483023	0.233953	0.27125	0.341	0.41075	
-0.0353969	-2.03018	-2.3824	1.46031	-2.07968	-1.18819	-0.648275	0.858147	0.0128732	-0.658814	-0.972139	0.189789	2.07005	0.721606	0.467513	0.206439	0.27125	0.31775	0.403	
1.26736	-1.2932	-3.19754	1.17087	-1.4773	-0.312342	-0.648275	0.186085	-0.334912	-0.538925	-0.753723	0.0927629	2.39855	0.695826	0.47314	0.228324	0.2635	0.31775	0.403	
3.73424	-1.23886	-4.0568	0.973071	-1.70187	-0.218514	-0.648275	0.114088	-0.205257	-0.456995	-0.523483	0.0856093	5.41597	0.667925	0.431609	0.203266	0.31775	0.3565	0.403	
-0.0163102	-0.353004	-3.94533	1.62447	-1.62047	-0.0358511	-0.648275	-0.0260743	-0.252254	-0.726813	-0.553352	-0.0310163	1.87407	0.686696	0.460451	0.227309	0.2635	0.31775	0.39525	
