6.00652 258.111 470.265 277.749 641.519 209.465 530.149 896.092 1093.75 1499.54 1380.38 1250.89 371.33 1614.78 1554.92 1434.37 378.646 236.942 127.579 104.853 24.0787 40.7475 58.1041 47.4113 56.2195 24.573 17.1561 24.0817 30.5426 37.632 28.6465 25.1578 17.0792 19.286 34.7193 47.5228 42.408 41.6828 40.3359 53.6208 8.67222 12.462 99.1726 240.893 16.122 113.511 99.6896 205.474 68.878 80.6984 261.582 293.191 205.001 181.807 360.991 196.675 83.5755 30.8188 29.7685 18.4548 51.9591 78.6157 132.505 59.5681 45.1316 66.9405 113.287 20.2442 34.142 127.318 31.8091 30.9887 37.6492 35.723 28.3135 49.9256 29.9791 38.2332 38.3344 10.2354 48.831 27.8073 12.9781 73.8615 87.6429 81.7564 34.6657 72.5121 4.67192 35.0593 40.5059 55.0907 23.3042 43.4987 76.0006 93.8217 52.6596 26.7384 50.1235 100.012 153.493 131.089 29.1834 44.4539 39.9955 40.0873 53.3094 44.1481 56.6417 39.3238 58.6277 48.231 21.3806 33.6989 13.3939 19.3074 47.1182 46.1863 94.7973 103.118 85.4854 35.1483 31.5469 47.812 25.1778 47.4165 46.0474 57.2265 -40.8198 40.8527 -38.3906 34.6888 -21.8573 -3.34547 16.1798 35.1412 -84.7134 102.548 -94.797 41.7184 -25.6118 19.1182 12.6905 -6.89637 4.5048 44.8102 -57.9103 -32.4596 34.2322 25.9405 -37.6551 23.2776 -20.5793 15.202 -25.9098 -40.7177 141.008 -97.1081 46.2193 -18.6193 -51.331 39.2685 -48.7415 36.1973 12.7572 -32.1207 18.1651 12.1861 0.710885 -54.665 28.6943 12.1043 -27.2036 0.950389 12.9776 27.0276 -48.6855 4.32391 -7.99888 -9.30694 29.4505 -45.371 -26.4597 8.89118 28.7054 21.1229 25.1141 -127.138 29.8955 18.3747 -36.7319 65.2907 -6.54096 4.36829 -40.4471 23.5525 -30.2984 -15.4151 4.25371 -6.95721 -3.86648 -133.192 253.563 -179.614 199.751 -248.161 148.645 -13.1831 -46.621 141.602 -46.0134 -63.7687 -11.6308 -47.616 35.6768 10.9748 -5.33297 -35.0301 34.4954 -37.1383 29.6904 -44.8627 17.4044 -14.5329 -16.791 -15.3986 22.4308 -18.3817 -14.6066 1.83047 -13.3557 24.4663 -54.8694 -44.5732 46.0715 -23.7867 -15.807 -56.0717 -67.2856 211.846 377.7 -1411.11 1551.94 -1611.28 -255.977 1167.79 -1156.31 1367.59 -1019.93 655.986 161.01 -165.405 -232.918 111.476 285.542 -176.418 
9.71616 125.992 250.429 258.26 352.024 233.735 274.935 477.188 548.985 674.6 404.901 538.442 675.864 809.473 213.352 623.328 284.174 125.03 56.0356 42.8239 39.348 8.299 25.2258 31.7173 8.91061 24.2739 5.62235 13.5002 13.8898 7.64994 14.9222 18.9322 11.7878 22.349 16.3858 13.5055 5.43152 9.1311 19.4539 29.9465 35.1711 27.3106 63.0591 87.5283 60.4734 38.2881 62.071 57.5571 67.3921 21.3126 27.7669 66.9125 53.1587 101.415 146.751 185.284 76.982 22.2401 24.0419 9.08104 47.7237 45.4179 38.219 26.3347 33.3379 21.1664 45.9969 24.6531 45.9162 47.0405 22.7455 17.1305 4.80523 11.7196 44.5939 18.2696 9.39664 20.7767 32.3656 28.3191 25.2632 16.2137 13.9982 20.6364 8.83864 25.1251 38.3548 39.754 15.8397 25.7042 33.5072 24.8031 32.1035 29.352 20.9242 33.3636 21.6263 38.4686 8.45143 16.4025 32.2671 18.2526 43.6326 5.5178 5.1301 18.0033 43.178 43.1374 21.0923 49.8967 28.4822 37.7759 33.2833 14.3224 15.6902 15.9471 11.1701 27.3553 25.1165 5.63992 15.696 22.4263 9.58877 4.79827 27.4542 13.2245 3.16489 3.6038 -49.3039 -0.858309 2.78831 -5.4574 -2.48386 4.77438 9.28315 -2.87443 -10.3634 -3.87785 -3.75272 10.7567 1.6526 -9.13181 8.38655 -7.56691 32.3518 -32.2237 13.2552 -7.09695 -13.4783 42.9962 -36.3017 14.1403 -2.59452 -4.24179 16.1197 0.883707 -32.0664 7.21207 -5.50006 18.9679 9.67571 -12.7145 -16.2221 29.126 -28.6301 17.9087 26.5756 -17.1815 -5.88996 33.0623 -13.7341 -22.9137 6.95199 17.2638 1.09799 16.0127 -23.8786 28.2839 -29.5212 20.083 -3.85581 -16.0094 31.1859 -3.08667 -4.69727 -13.9919 14.0553 8.83711 -3.94574 17.8961 -44.4328 2.1728 22.7456 26.1031 -37.8481 12.4292 -2.1305 -6.35829 19.1917 -4.22062 -76.4806 171.628 -146.745 95.624 -26.3534 -54.7271 -4.26401 13.9965 62.1977 -57.2692 21.9313 -1.21411 -38.7356 47.4916 15.1373 12.4936 -34.0373 29.9073 1.42296 -5.55693 -1.8204 13.4892 -9.18994 22.3211 -10.8288 12.941 7.67879 -7.58753 13.489 11.9569 5.5001 8.10781 -8.74186 30.3913 -0.381222 6.76314 11.4285 -7.42174 54.5974 -27.4711 -204.416 556.826 131.668 -723.514 407.664 -142.062 380.628 -577.462 230.639 -73.7151 -29.1884 -64.1333 285.367 -252.442 165.549 -84.3561 
20.5867 243.575 453.921 493.79 559.906 330.253 185.702 720.232 383.994 868.607 339.969 822.501 656.896 891.495 664.722 917.965 364.05 99.5443 105.6 53.0423 24.5391 35.254 18.176 35.483 14.256 7.85572 14.1379 19.8134 4.02256 24.9723 27.4415 43.7906 32.9705 20.2092 19.7601 6.67183 17.6222 31.7104 4.26286 17.8716 53.3891 106.47 27.6979 63.4555 131.012 85.5985 79.7751 118.365 165.395 105.346 31.2786 101.402 212.685 94.7552 49.3535 174.326 204.756 65.3243 12.9093 42.0322 70.6707 104.988 97.8075 101.442 97.8651 115.012 143.496 109.754 80.6114 52.0809 68.5072 111.904 75.7931 58.6427 25.8108 20.9106 36.9347 26.7482 25.4021 24.9804 3.31391 64.0035 56.2533 54.5363 13.2292 45.2915 57.9829 74.1926 17.8682 49.8265 65.0728 88.3363 25.5934 13.349 12.1557 20.4759 36.4922 68.7443 56.1337 60.1477 67.6375 61.6954 44.082 9.22267 30.3378 46.2577 23.2359 26.3988 15.1588 49.8266 28.685 45.2975 52.686 78.3858 58.73 34.619 33.2814 67.9755 27.7874 11.0035 17.9849 6.79355 1.8995 44.304 10.6197 58.1407 49.0231 28.5068 -74.0623 -17.1817 45.9997 -56.5811 0.339524 23.1776 -1.74186 5.68322 14.4646 -9.28926 0.972692 -7.06949 26.709 -21.3303 39.0311 -71.2036 48.2237 -12.0117 13.5608 3.84352 -12.8332 26.2115 -6.77548 -38.1257 27.8886 1.21785 -9.98913 -42.7357 62.8992 -54.0222 55.0771 -68.5616 31.1522 -2.44476 -10.184 4.68528 3.48747 14.2835 -51.5923 41.8518 17.5704 -59.4852 51.8025 -38.0304 5.8588 21.5688 1.01707 -22.4521 2.77658 -14.6262 -3.50332 1.29408 20.2279 -20.5053 18.3632 36.6224 -73.6213 98.5372 -62.9977 52.0473 12.4788 -25.6446 29.1696 -41.9488 74.314 -100.413 97.7385 -104.237 70.0218 -40.9228 -11.598 55.1413 -108.736 -21.9042 -34.3248 72.1883 12.2695 -27.9111 23.1935 -100.345 165.282 -117.036 72.7168 18.1094 -14.6774 27.6159 -20.0601 50.1254 -45.32 13.8535 -2.96889 4.56327 15.2506 -3.93065 13.7871 -11.215 -16.9158 39.7327 -24.2554 5.35113 -1.95289 18.5004 -8.9579 -7.78962 -4.05641 -7.23936 12.9935 -15.9507 11.1704 23.9214 4.52141 -18.3946 104.985 -461.605 641.654 -364.292 566.597 -822.41 -242.272 859.514 375.044 -716.837 -71.3021 268.853 -556.97 493.763 -437.62 238.273 
12.0184 205.022 414.627 266.731 454.156 55.2279 130.548 699.45 891.496 1035 492.785 508.958 645.006 524.399 385.024 533.6 243.644 108.445 56.5557 72.1883 47.034 41.2127 16.2341 39.2007 47.0359 53.3594 33.5644 17.5681 9.70027 28.7933 20.9149 33.3983 33.1326 13.5196 14.7111 14.2255 31.3056 35.816 19.6289 24.0271 28.6057 49.872 72.7914 38.8 102.101 216.016 180.222 61.4727 129.252 135.242 70.111 72.3014 108.946 196.624 243.376 194.337 210.271 114.948 61.5077 61.0759 50.7107 76.3127 124.982 100.27 111.352 138.364 94.3153 127.283 147.68 89.502 95.2555 95.22 46.4875 61.4928 44.8028 43.8717 54.8143 52.4563 5.7351 18.356 26.0854 46.2863 57.0364 28.2885 18.6188 15.979 32.4149 32.3493 25.9083 54.6805 19.4526 35.9895 26.2709 19.1956 10.4629 26.8462 35.1939 60.3502 21.0582 20.0973 1.74662 14.776 36.6728 60.6524 42.2436 47.2221 69.3405 21.1987 4.87235 12.2876 22.1612 19.4454 19.9957 89.6937 103.252 30.8774 38.7126 40.7674 24.5891 64.6603 73.119 64.7132 39.3662 74.1211 41.8798 49.8221 47.8389 15.1386 -42.2549 -12.9087 43.232 -49.8099 14.1102 -16.6329 3.44841 -15.7572 60.7887 -61.5472 23.9952 32.0521 -37.6955 24.5986 -95.1065 88.9996 -17.4931 -1.05959 19.1932 11.5324 -4.58988 -7.23472 -27.4872 45.671 6.37141 -43.7345 31.5507 -14.7088 0.12849 -19.5129 -20.9532 53.4727 8.55078 -21.0903 -6.04886 10.0335 26.0852 -19.1626 15.6423 -53.3862 24.9234 28.3713 -4.76381 -6.25654 2.59863 13.5675 -51.9496 31.3153 -16.7507 14.347 -4.66933 38.1939 -39.7622 28.2676 -5.05917 -43.193 30.0219 -56.6252 54.9922 32.5847 -128.489 127.118 -22.7212 -0.834179 78.5413 -97.695 89.9736 -58.1953 -2.07138 1.21208 -4.05259 62.0334 -170.766 148.646 -77.4934 -51.0667 23.3471 31.2612 63.084 -83.7101 96.6798 29.5189 -119.841 189.928 -95.4043 -36.6686 48.3546 -46.9181 25.669 21.7105 -19.4608 34.1243 -26.4519 14.2166 0.889455 11.3988 18.1115 -33.3638 20.9139 24.1961 -9.32247 16.6767 -9.36097 47.9422 -42.2784 38.7367 -4.18084 36.0361 -47.0234 72.0884 -33.3824 41.5725 116.453 -7.89493 -178.47 485.714 -525.696 140.205 451.366 -931.826 569.92 -219.334 -119.67 39.1966 358.574 -246.746 15.4774 0.0475596 
1.53034 148.993 269.503 179.628 264.727 157.973 138.51 370.67 391.486 636.07 442.203 270.925 267.209 243.143 140.128 111.565 58.2274 73.6799 13.6049 13.3016 18.4682 20.7881 6.51331 19.8361 29.2331 23.8295 15.2581 8.84254 6.30632 19.0505 13.5889 6.37394 12.8335 2.57167 9.01501 5.22563 3.79023 21.4837 25.6368 33.5973 11.1138 21.2412 36.66 89.6309 78.529 79.7036 49.3022 44.0632 26.6177 58.6946 47.4083 54.6935 92.0584 164.558 76.2805 159.892 160.735 85.6395 35.2643 37.3659 28.5482 21.0299 49.7578 56.3178 42.3154 41.9666 41.1342 43.4388 70.4714 41.7056 31.9489 25.1734 28.6836 55.9934 29.5067 23.6271 20.0931 50.1874 33.8713 35.7509 10.2897 5.3731 4.18595 25.434 6.17849 14.5801 5.05298 25.9327 17.3555 27.2171 21.0674 18.8706 6.85023 9.67574 25.5825 28.2065 45.9041 30.7894 22.0778 28.9264 18.1095 19.8252 23.9444 40.9559 42.6302 41.9888 34.4862 31.2626 18.3962 36.214 11.9725 28.9535 16.4733 58.1018 37.3436 40.3227 15.6564 14.8865 15.7795 6.90598 40.9258 38.0184 18.4196 43.1447 37.5335 22.9173 5.84051 27.4683 -22.9302 8.59796 4.11322 -21.3897 36.703 -42.4759 18.4195 -33.6932 35.604 4.94234 -15.3938 6.0761 15.517 -9.83051 34.701 -58.1018 16.3593 13.7451 -6.06036 -0.595967 -3.18483 -6.70636 31.5978 -36.4117 -13.1551 37.8315 -18.2704 -18.0352 16.2201 -17.6534 22.0025 -29.069 7.53033 5.251 -7.4549 9.60602 -6.41704 5.76116 -21.0672 14.959 15.8792 -19.0076 0.225929 1.58023 1.25858 -3.48939 -2.49859 1.93225 1.2339 -17.9729 -8.45736 30.8658 -9.88758 18.5129 -28.6164 0.72972 2.47805 25.1693 -31.8603 -38.6371 53.9743 22.1368 -41.1301 -35.1519 34.4061 55.2772 -49.5883 -20.7134 21.9887 -17.638 9.54989 66.5665 -105.307 52.5232 -9.23047 -4.70677 35.4432 -48.6627 -22.6011 56.0497 17.0575 -42.8224 -48.4741 23.7309 66.773 -80.4448 33.748 6.649 3.97335 -32.97 22.7383 -9.95638 1.58449 -5.03812 1.33711 -0.80426 1.11703 2.859 -13.1711 2.81509 -5.88519 -3.92304 0.634195 8.07886 -10.1442 -13.5407 -6.48931 6.58685 -10.4003 9.45293 10.2347 -54.9788 -57.7408 52.1333 9.48966 135.012 -266.953 257.537 -347.045 485.859 -381.151 318.387 -138.509 117.546 -73.7987 -66.674 260.715 -145.276 
2.75971 207.181 411.722 362.833 319.218 157.71 216.812 421.933 179.618 948.354 608.294 278.696 315.907 452.506 86.3458 69.1655 99.6133 115.192 51.6439 2.50935 19.4545 18.8304 23.2881 21.4639 39.9285 37.635 27.0182 22.0553 35.1848 5.31317 17.2393 12.5145 21.1731 34.017 37.5726 15.425 11.8097 30.8438 15.0051 24.6626 44.3203 41.9912 30.5988 61.4027 51.7346 45.1007 44.7128 67.1363 89.434 67.0656 34.1278 64.493 63.3459 142.363 205.985 145.843 40.0939 62.0041 65.1788 27.5148 34.2238 22.0468 53.5022 78.7414 61.6242 50.9365 12.6196 11.3863 43.4662 32.7255 27.398 28.6324 51.5942 37.64 20.3467 42.3906 42.847 76.4525 71.0846 34.5216 16.9904 22.4991 14.552 42.2787 16.2155 17.5069 28.6666 26.8806 31.3219 24.6 15.0257 16.8708 30.4027 30.4111 14.8833 20.7524 17.7443 23.8615 11.2702 32.9035 42.5083 55.7305 48.8993 24.5755 23.5057 49.8149 62.1618 52.2889 27.0926 69.4936 57.2801 55.314 7.43069 75.8331 63.1397 66.4232 31.8323 12.7856 27.9153 29.0181 42.1784 27.4936 10.9556 51.2257 5.1546 13.4338 5.29314 33.1378 -41.8289 -7.4549 -4.37358 10.7398 -2.51908 -15.8666 7.45988 -23.0043 34.1376 3.98896 -24.4979 12.0509 -22.661 25.5563 -47.2869 62.5944 7.41873 -54.8337 56.3056 -42.6568 1.16823 39.0392 -61.5628 47.4696 -22.3256 16.1088 20.0074 -26.9847 24.0616 -18.8548 5.75143 3.63497 -16.3208 16.3593 4.67894 25.9981 -21.7607 16.5336 8.86448 -23.8681 21.0903 -11.0889 11.7046 -17.4792 16.193 1.42375 3.38015 -20.4357 10.0388 31.4773 -70.6302 64.5259 -37.8466 40.665 -15.3359 27.0386 -31.04 -4.51694 7.42622 20.8116 -36.207 10.5126 2.87222 -21.1155 53.3505 -74.4017 50.7997 17.4557 -26.1803 -25.0952 50.8753 1.87069 37.9615 -141.889 97.4912 59.3086 -63.3444 -28.197 32.7099 -62.0499 28.862 14.3036 -35.095 33.4896 -46.8796 -1.4854 25.4658 -4.55843 -5.87623 24.5855 -3.69434 -15.4168 3.74935 -8.11993 22.558 -33.8215 21.1201 -1.11829 -6.3952 -2.22152 15.0211 -20.2849 24.1246 -37.6149 19.1736 7.71369 -8.05164 -8.26518 19.3895 -2.50361 -49.3546 111.579 -81.8798 65.1347 40.3574 -269.152 313.221 -176.784 276.035 -367.701 -122.047 208.959 -152.19 157.413 -187.608 216.162 -247.514 140.973 
3.94856 116.177 197.92 79.5769 111.321 79.77 9.20791 114.051 262.827 432.422 266.49 138.472 190.902 209.509 170.591 101.923 34.0281 51.659 13.2899 12.5964 6.68835 16.009 10.6455 2.32814 16.3373 0.935452 6.97902 7.80891 20.9626 8.52869 8.5044 10.8206 21.815 4.11947 6.51027 19.8554 10.1264 6.13009 19.0847 10.4875 13.1393 5.18599 33.6241 11.9691 14.6137 8.24861 19.081 15.099 22.9378 13.7893 18.9863 15.9411 32.6742 14.3901 47.7165 8.06237 34.0043 31.9066 9.7756 14.5126 24.0114 16.5879 31.9845 15.1436 9.55787 10.8969 5.3386 12.692 28.4077 21.3976 11.0186 20.2037 37.0424 17.6291 2.72764 26.2927 20.8099 21.0344 19.6761 7.84548 29.2521 7.21806 10.4327 26.9804 25.4262 6.59622 25.3848 6.74805 2.31499 14.1543 25.9652 2.13887 21.3488 30.2582 40.5831 8.42559 15.2307 24.4422 29.0991 24.5834 19.1258 16.7441 22.235 25.7898 17.5436 12.6825 35.7719 1.85509 18.0456 20.1539 25.682 25.4246 4.20867 31.4874 39.564 15.3977 11.2559 21.9173 15.6917 26.694 22.1195 20.2348 36.5759 13.3719 12.4134 29.8317 27.9675 9.68088 -24.085 -1.66223 -26.4034 21.4795 -9.6346 4.6943 -8.1109 11.196 7.17024 -18.694 12.7996 -2.0018 -3.67223 -4.8836 35.7374 -23.9138 1.82444 25.3036 -9.71076 -18.7612 13.2789 -1.24047 4.74277 -10.5931 16.0634 -24.7958 19.1161 3.00299 -9.15845 -1.84494 -11.0603 21.7406 -15.0282 -8.19792 -6.31385 18.3054 -4.19182 1.95117 -19.1337 13.2038 0.0664133 -6.73318 2.88139 1.41693 -16.5884 26.5811 -5.19658 -6.95615 3.67062 4.55986 -16.0606 13.4582 -2.60442 6.39157 1.83216 16.1655 -33.0075 9.86725 4.35619 -14.215 23.4666 -11.2151 2.30213 -3.09922 8.61233 -7.26081 -6.41611 6.10498 4.06521 -13.8065 7.39778 -31.8841 28.7565 -4.06591 27.1588 5.18715 -14.4825 3.18278 -5.11859 -13.5598 0.40388 14.9647 1.98367 -6.93634 11.8872 -11.44 -2.46967 -4.13047 11.994 -8.2068 7.17117 -6.06142 4.20336 0.00197435 -6.25723 3.48812 6.02098 -9.36563 2.40853 2.44474 -2.27153 -5.00466 1.61382 0.727272 0.397545 1.6535 2.13677 -4.5942 -3.50837 1.51942 13.1706 -22.6566 33.6453 -100.377 150.102 -209.469 182.155 -44.4349 -100.837 -38.8139 95.6497 -113.407 8.60477 58.8959 104.779 -70.5468 -99.7767 66.6146 
21.8574 780.824 1198.99 428.422 635.591 648.605 773.009 751.684 1139.96 1311.87 612.395 1372.79 862.01 171.485 249.33 527.35 28.2607 147.953 50.6871 15.1407 79.7157 69.8808 81.1345 10.4426 29.7441 45.0874 39.4893 62.6102 80.1511 48.7676 47.1857 45.3488 22.2278 49.9161 81.9096 53.8102 5.68536 39.3572 19.3189 78.8838 68.7274 173.147 226.892 150.42 65.6973 108.896 141.887 156.732 132.645 142.064 174.688 168.592 61.9035 214.817 381.1 352.402 375.718 163.867 25.2708 33.0551 36.0167 83.1764 105.035 127.046 107.015 85.5971 109.53 168.398 153.366 9.56197 120.022 62.1256 214.384 218.796 188.443 97.9037 98.656 86.2647 108.735 117.204 46.5049 135.677 139.353 138.669 141.264 114.357 212.301 186.68 45.4475 71.4195 133.201 58.1659 124.418 155.864 141.753 282.037 168.471 29.4376 224.426 146.897 60.0509 50.331 25.1678 85.5837 118.567 95.5261 85.016 129.397 112.454 87.2166 117.41 126.199 172.404 195.942 286.793 127.302 29.3482 35.1914 89.9913 118.443 37.7863 86.0013 105.716 19.1807 68.5911 77.3299 259.363 216.623 108.569 -9.46088 2.71332 48.6429 -67.8521 -11.9346 105.698 -57.2443 30.697 45.0061 -62.6222 28.9289 26.575 -38.9821 120.263 -190.785 153.058 -123.272 117.365 -27.5547 -39.5342 -42.4935 74.9016 -91.0883 101.647 -24.6255 -21.6691 16.3259 -37.9534 -37.8377 73.8581 29.0896 -141.731 236.432 -126.365 -9.01334 -11.9644 29.1921 101.47 -51.686 -41.3524 171.84 -161.118 43.3453 -34.3987 100.595 -138.142 134.549 46.3868 -111.374 104.352 -78.0949 89.2989 23.6625 -98.9327 161.816 -207.682 62.0689 119.141 -4.09807 -153.265 168.208 -106.543 81.9786 -95.6428 104.746 -103.921 42.5125 -22.5251 32.8463 19.3534 -105.614 248.426 -9.77464 -200.126 94.8942 13.6019 66.7219 -98.7325 96.3008 23.1101 -82.85 54.2983 5.01685 16.297 -97.2212 207.742 -127.381 12.0588 75.5272 -8.78846 -18.3156 5.6491 51.3578 -63.9887 48.3694 -21.9938 41.2807 -28.9803 22.0622 -3.80046 -0.136191 12.8267 32.0665 29.6778 8.63026 22.5383 -38.2915 78.1234 -8.48144 6.83726 -52.5447 -13.838 520.914 -244.146 35.8833 -832.622 969.363 -604.589 1272.99 -1076.46 689.201 -706.1 542.195 -483.809 -150.774 1186.59 -779.706 
14.0636 187.012 364.348 174.618 36.8735 136.425 118.744 264.211 273.031 182.951 329.587 225.824 164.747 184.485 97.8982 95.174 74.309 15.9018 19.7674 6.08101 26.354 10.3014 20.9452 22.8512 28.9686 43.4105 36.7085 16.6545 10.9816 1.08804 18.4572 10.8869 10.6191 21.6853 25.7533 30.0143 15.8429 31.1749 20.3957 31.1385 40.0815 17.7862 55.0101 23.1736 18.3609 35.8239 14.7478 23.6079 13.9088 34.9649 10.3067 55.4997 13.7802 36.84 65.0123 65.7768 98.5623 46.1981 51.3198 19.2667 19.38 3.65099 22.8593 29.7423 35.3963 15.9088 28.414 43.8631 15.3727 71.2847 42.6116 34.9852 24.9449 19.1317 25.5323 27.0251 27.5639 40.6871 24.3462 35.6514 49.1558 78.6455 64.3325 42.0654 22.4632 11.6438 52.7949 45.1164 15.6481 20.774 56.4046 59.6944 81.6488 4.57589 62.7341 112.544 54.2711 69.0364 90.3128 56.027 35.3635 6.74503 23.6545 28.0857 11.5914 20.0819 31.7574 54.5531 45.332 45.4452 8.72295 20.5774 18.1183 69.6448 92.4659 51.9099 31.5484 31.8723 55.1998 16.996 61.3061 54.1723 41.2609 45.7906 50.2912 9.2278 42.7281 60.6639 -10.5598 -11.3243 22.0341 -4.71597 30.5427 -43.3133 33.8416 -50.5883 45.6539 7.47797 -30.1299 24.1526 -20.7277 44.8057 -87.0805 60.4589 2.99302 2.63437 2.79274 -43.7403 45.1193 -25.5474 -7.95771 3.85482 10.4275 19.2318 -22.975 -1.31067 25.1247 -55.8407 88.834 -68.6353 41.1973 -37.1398 22.9036 4.01517 13.2411 -31.9478 28.2941 -12.1763 14.7827 -38.506 43.8747 -2.08657 9.71231 -37.9327 63.8057 -78.2743 48.7232 4.41488 5.15765 -11.9621 -24.4559 25.9745 -18.5002 8.52046 -24.0599 12.1574 29.0956 -31.8108 -11.5768 38.8426 -22.6561 15.5941 -34.0469 26.3564 -13.4341 0.0670536 9.47306 18.1871 -17.7757 -43.0313 89.1069 -54.9973 -39.1195 35.5265 -10.081 29.2668 9.08895 -34.0105 2.19723 19.8881 -13.3224 -3.24704 -3.89391 18.0733 -7.97615 17.7733 -21.6668 3.45879 20.0265 -28.2693 13.9338 15.7437 -22.4678 12.4576 -10.413 3.60856 2.43442 0.588326 10.5575 -16.3779 26.0684 -41.3206 27.0151 -12.8375 14.8354 2.64748 -17.8777 3.31415 4.69541 -7.59481 28.5408 -29.9696 -8.61594 -95.5155 143.403 97.4708 -160.611 164.312 -72.2028 -256.574 100.587 45.913 -31.8384 82.83 -142.922 90.4539 
45.6588 153.233 320.598 203.47 119.5 131.92 184.946 233.501 158.335 160.812 257.45 271.139 478.586 253.586 505.086 438.721 391.082 105.578 267.613 437.407 257.838 118.498 145.454 167.06 135.049 81.3634 22.3975 85.9394 100.879 74.9511 123.632 110.843 35.486 34.0544 68.2741 55.9911 49.587 18.5179 65.3413 55.8466 83.0123 141.14 58.9814 81.3085 165.404 99.6089 134.89 140.772 36.6419 146.656 82.6926 158.245 171.693 134.586 83.009 28.9989 64.7235 76.2303 60.3351 61.1274 55.141 62.4984 91.0327 51.3385 28.8548 26.8425 12.3455 34.3071 44.0679 53.6911 24.4133 66.9795 53.7813 101.952 85.0357 55.8293 34.6843 61.7978 77.1019 69.2736 67.5608 51.4436 97.2574 122.103 94.0138 69.2375 116.863 117.972 166.968 150.498 122.755 51.3537 45.1015 111.435 183.252 191.752 53.2775 29.0289 90.7427 109.495 76.7209 109.205 16.1273 37.8896 139.826 47.7633 52.4402 50.1927 15.7008 51.3372 90.4167 147.789 177.441 75.932 135.658 94.6354 209.021 167.836 84.6668 114.757 23.7343 55.5371 61.303 109.015 90.825 95.8097 52.717 84.6053 -64.0134 -29.3944 49.1282 -39.8962 -12.0876 38.5791 -16.0936 -24.7582 -7.80429 73.9767 -83.5585 154.45 -195.42 73.3391 1.56172 72.9535 -131.885 124.213 -80.1468 47.9134 10.4864 -50.1482 10.5869 -7.39826 28.4475 -22.3991 15.9718 32.5412 -61.6077 -46.0304 89.2498 -8.09238 -39.4104 -64.0752 63.9241 -27.0927 41.8736 -10.0352 6.7324 5.18689 -54.6639 61.0531 -114.038 43.7778 18.8878 4.66541 74.5567 -16.3942 -59.2648 32.4748 -76.5663 61.401 -0.247532 -54.6295 75.4973 -98.5972 52.4742 -62.8335 21.1832 51.6396 -43.9675 -3.48253 10.2174 23.2402 -19.8229 47.0856 -61.2956 35.5823 53.1423 -60.8907 -5.47959 15.704 15.3789 -13.1422 -73.4956 129.486 -165.934 143.052 -36.6588 -6.91547 8.51744 -8.9979 -38.6486 94.2767 -141.888 75.4153 9.91563 -26.0154 2.79615 -38.2328 36.0781 17.6621 -49.4859 52.2884 -51.2184 15.087 -31.9147 92.134 -102.582 2.14941 -49.5014 54.0588 -13.421 -57.4723 114.908 -162.226 116.49 -103.97 -228.666 314.127 -257.721 -84.4569 377.736 -437.605 503.815 -46.7403 -80.5154 261.14 -254.446 12.6179 -15.9758 50.9088 -4.19292 -13.4316 45.3467 -198.713 201.682 -77.2684 
