0.000514218 0.923077 0.204724 -0.0230884 0.466882 0.000985112 0.195312 0.0134865 0.0307473 0.889563 0.134106 1.79116 
0.000589762 1.08696 0.19685 -0.0276598 0.439478 0.00105182 0.1875 0.0125046 0.0323951 0.959135 0.106793 1.55566 
0.000693312 1.07692 0.110236 0.00640294 0.17841 0.00080121 0.105469 0.00782536 0.0344576 1.05049 0.0829575 1.35785 
0.000869817 1.72727 0.299213 0.123688 2.16675 0.0016853 0.234375 0.0157128 0.0263126 0.944822 0.197359 1.68545 
0.000619474 1.73913 0.314961 -0.0149237 0.354108 0.00259807 0.246094 0.0140397 0.0217377 0.805732 0.227901 2.75022 
0.0014316 1.34177 0.834646 -0.0299046 0.732556 0.00816793 0.722656 0.0539629 0.0184912 0.547563 0.190533 4.22757 
0.00077343 1.5 0.708661 -0.0289809 0.60915 0.00384494 0.585938 0.0309087 0.0167952 0.568853 0.221922 4.36752 
0.00105216 1.30233 0.440945 -0.0180871 0.455319 0.00390525 0.386719 0.0246194 0.0186109 0.661615 0.236839 3.61141 
0.00144208 1.26984 0.629921 0.0508466 1.23779 0.00495664 0.558594 0.0291147 0.0120006 0.33232 0.152076 11.2102 
0.00124166 1.46667 0.692913 -0.0229189 0.567912 0.00481061 0.578125 0.0309186 0.0211798 0.792369 0.273576 3.45341 
0.00112674 1.06383 0.393701 -0.00838291 0.223365 0.00291354 0.378906 0.0184448 0.0158847 0.545241 0.232353 6.37157 
0.00185627 2 0.598425 0.504022 9.53289 0.00761858 0.445312 0.0275684 0.0109724 0.377748 0.177215 7.54206 
0.00246616 2.4 0.0944882 0.0203869 0.489723 0.000598955 0.0664062 0.00651017 0.0314767 0.862587 0.0979525 1.44124 
0.00051953 2.14545 0.929134 0.0334388 0.798096 0.00413913 0.675781 0.0375323 0.0245525 0.910965 0.240475 2.32394 
0.000791327 1.33333 0.220472 0.0172509 0.272626 0.00169107 0.191406 0.010185 0.0255935 0.913837 0.223751 2.47312 
0.00056832 0.8 0.19685 -0.00958025 0.134705 0.000869421 0.175781 0.00844716 0.0280292 0.844927 0.17822 2.08074 
0.00115019 1 0.0472441 0.00447969 0.102474 0.000668283 0.046875 0.00467176 0.0369432 0.948859 0.0466135 1.24922 
0.00155403 0.733333 0.11811 -0.0193258 0.503976 0.000657318 0.101562 0.0087453 0.0282455 0.753789 0.145704 1.94788 
0.00226492 0.4375 0.125984 -0.087707 2.49577 0.00080622 0.0898438 0.0091774 0.0278075 0.756223 0.153673 1.91092 
0.000537466 1.14035 0.511811 -0.0917275 2.23818 0.00409659 0.476562 0.0231853 0.0162666 0.646655 0.261986 4.87746 
0.000701293 1.25758 0.653543 0.0117467 0.311451 0.00585262 0.582031 0.0331764 0.0218912 0.804479 0.244233 2.94096 
0.000446367 1.24242 0.322835 -0.0343359 1.04216 0.00222454 0.289062 0.0149396 0.016297 0.644316 0.249017 3.94029 
0.000467321 1.38462 0.283465 0.0112491 0.346506 0.00148055 0.242188 0.0119116 0.0178394 0.674035 0.240849 3.87237 
0.00080898 1.26087 0.228346 -0.0280615 0.701902 0.00195676 0.203125 0.0112742 0.020397 0.826366 0.284326 3.33331 
0.000597282 1.35 0.212598 -0.0058235 0.109944 0.000922966 0.183594 0.00902603 0.0232127 0.835883 0.236552 2.51341 
0.00153336 0.384615 0.307087 -0.00998467 0.255706 0.000397028 0.210938 0.0102939 0.0234402 0.587541 0.15626 3.74284 
0.00247165 0.583333 0.188976 0.0112205 0.318588 0.000514658 0.148438 0.0101231 0.0322327 0.724437 0.0882323 1.65928 
0.00367445 0.318182 0.173228 -0.0173851 0.417473 0.000550585 0.113281 0.00718443 0.0318723 0.843536 0.100183 1.52748 
0.00455529 0.636364 0.0866142 -0.00353035 0.0832386 0.000301295 0.0703125 0.00558179 0.0389563 0.866634 0.0362692 1.21338 
0.000725725 1.625 0.511811 0.0499782 1.27804 0.00384805 0.410156 0.027331 0.0174362 0.569282 0.205708 4.42826 
0.000599916 1.8125 0.228346 0.0155378 0.356985 0.00192115 0.175781 0.0115241 0.0193356 0.668518 0.222551 3.61986 
0.0008364 1.33333 0.377953 0.0366343 0.872927 0.00443402 0.328125 0.0201062 0.0152415 0.545408 0.21674 4.71314 
0.000435635 1.47059 0.393701 0.00631671 0.1112 0.0022828 0.328125 0.0154108 0.0201352 0.771196 0.256691 3.01293 
0.000391368 0.611111 0.283465 -0.116795 2.45067 0.00226412 0.226562 0.0163422 0.0251727 0.988261 0.254655 2.11016 
0.00070443 1.59459 0.464567 -0.0291302 0.805081 0.00305492 0.375 0.0234631 0.0185537 0.659077 0.237022 3.73763 
0.000606993 1.27907 0.433071 -0.00226611 0.068736 0.00319523 0.382812 0.0189658 0.0149034 0.526685 0.214803 5.51121 
0.000706599 2.55556 0.362205 0.0506577 1.22198 0.00233165 0.25 0.01666 0.0242984 0.92772 0.257839 2.59273 
0.000163452 1.41667 0.401575 0.0833606 1.79631 0.0020084 0.339844 0.0240059 0.027431 0.971821 0.202375 1.7993 
0.000606122 1.66667 0.511811 -0.0605617 1.51567 0.00449938 0.40625 0.0208446 0.0141507 0.571037 0.240872 4.66709 
0.000502536 1.39286 0.307087 -0.00118781 0.0376237 0.00255548 0.261719 0.0103098 0.0208678 0.855209 0.27247 2.88124 
0.000171725 1.90909 0.165354 0.00613918 0.0953091 0.00049726 0.125 0.00517729 0.0222796 0.916079 0.276533 2.72565 
0.000280179 2.06452 0.503937 -0.0345421 0.971273 0.00325594 0.371094 0.0275257 0.0260033 0.952445 0.231491 2.32955 
0.000235784 2.6 0.511811 0.0313593 0.810543 0.00263756 0.351562 0.0290856 0.027923 0.988079 0.208019 2.09353 
0.00160503 2.4 0.566929 -0.0119708 0.249037 0.00411842 0.398438 0.0198995 0.0139831 0.506803 0.221661 6.58851 
0.000155927 2.57143 0.425197 0.0794449 1.84211 0.00179316 0.292969 0.0146336 0.0185384 0.803901 0.300196 3.4302 
0.000698243 1.45238 0.480315 0.00279297 0.0698747 0.00417021 0.402344 0.0236776 0.0247731 0.895458 0.220255 2.09488 
0.000599553 1.6129 0.393701 0.0436584 1.02575 0.00310935 0.316406 0.0171646 0.0240374 0.891473 0.232338 2.21906 
0.000719942 2.0625 0.519685 -0.00922835 0.163796 0.00285039 0.382812 0.0177865 0.0170318 0.650318 0.256408 5.05032 
0.000704586 2.15625 0.543307 0.00416346 0.0792104 0.0028713 0.394531 0.0176425 0.0169462 0.63879 0.236442 3.7622 
0.00122549 1.1 0.433071 0.00932438 0.228657 0.00353047 0.410156 0.022111 0.0174658 0.540695 0.184098 4.26169 
0.00139477 1.26374 0.905512 0.0225654 0.571338 0.00721664 0.804688 0.0381739 0.0122872 0.345005 0.151317 8.52804 
0.000902046 0.666667 0.425197 -0.219074 6.08378 0.00304093 0.351562 0.0193535 0.0121089 0.510251 0.249955 5.33484 
0.000465261 0.854545 0.433071 -0.0509719 1.26083 0.00283227 0.398438 0.0192501 0.0141639 0.550575 0.244225 5.12504 
0.00139117 1.29091 0.559055 -0.0239479 0.605116 0.00451073 0.492188 0.0267203 0.0134038 0.435092 0.18795 6.97859 
0.000968054 1.22581 0.598425 0.00914811 0.18047 0.00257068 0.539062 0.0247356 0.0150795 0.478826 0.19799 5.80533 
0.00114226 1.16129 0.283465 -0.0430945 0.872262 0.00142272 0.261719 0.0119479 0.0183267 0.675701 0.243293 3.23362 
0.000603304 1.06897 0.488189 -0.0194914 0.509701 0.00382007 0.46875 0.0250934 0.0120831 0.399879 0.183076 8.31757 
0.000822669 1.15385 0.11811 0.0367459 0.966561 0.00102348 0.109375 0.00764744 0.0242618 0.753803 0.18503 2.6375 
0.000578126 1.3 0.204724 0.0174489 0.419315 0.00183825 0.179688 0.00931696 0.0221035 0.882642 0.271225 2.6306 
0.000814001 1.28125 0.322835 -0.0273369 0.590457 0.00244254 0.285156 0.0134813 0.0204219 0.710458 0.224444 3.06188 
0.000512558 1.1875 0.149606 -0.00338288 0.0822666 0.00129794 0.136719 0.00768366 0.0221336 0.938717 0.291124 2.49795 
0.00301779 2.14286 0.354331 0.0824333 1.64492 0.00174714 0.257812 0.013083 0.0206529 0.596915 0.176948 3.82399 
0.00545744 1.11111 0.0787402 -0.00144016 0.0299016 0.000876747 0.0742188 0.0113243 0.0477816 0.640431 -0.117411 0.426725 
0.00611208 0.857143 0.0551181 -0.0234832 0.498719 0.000507102 0.0507812 0.00774022 0.0463726 0.666457 -0.0728604 0.746026 
0.00359289 1 0.0472441 0.00724772 0.125407 0.000292172 0.046875 0.00594521 0.0479073 0.705374 -0.0773057 0.738512 
0.00553764 1.55556 0.110236 0.0332959 0.707214 0.00122807 0.0898438 0.010986 0.0453908 0.780444 -0.126559 0.47645 
0.00227873 1.0625 0.133858 0.053315 1.57638 0.000879479 0.128906 0.016136 0.0370849 0.739268 0.000399486 1.19255 
0.00227966 0.571429 0.110236 -0.0155017 0.306419 0.00022479 0.0859375 0.0102556 0.0435984 0.587633 -0.0291993 0.903212 
0.00482167 1.3 0.102362 0.0108744 0.318474 0.000380736 0.0898438 0.0117678 0.0430252 0.602969 -0.0339194 0.850999 
0.00132299 0.4375 0.125984 -0.0380091 0.723583 0.000333633 0.0898438 0.0114543 0.0413912 0.696938 -0.0357419 0.897369 
0.00502422 0.794118 0.267717 -0.180419 4.76864 0.00226886 0.238281 0.0286812 0.0346411 0.574224 0.0267956 1.32047 
0.00317824 1.5 0.472441 0.170687 4.20498 0.00369393 0.390625 0.0378704 0.0313261 0.806197 0.0878645 1.5549 
0.007056 0.614035 0.448819 -0.196217 4.93233 0.00275234 0.359375 0.0441835 0.0364601 0.519556 -0.0300731 0.868526 
0.00421991 0.371429 0.275591 -0.0142051 0.273802 0.000506839 0.1875 0.0122174 0.0366744 0.641908 0.0253034 1.27652 
0.00384237 0.45 0.15748 -0.0309624 0.823703 0.000462619 0.113281 0.01047 0.0374431 0.645041 0.0273556 1.4717 
0.00106961 0.36 0.19685 -0.00766557 0.175157 0.000477256 0.132812 0.00911797 0.0330991 0.7429 0.0835442 1.91845 
0.00142648 0.941176 0.133858 -0.0063399 0.166425 0.000414964 0.128906 0.00822486 0.027089 0.724535 0.147271 2.77275 
0.0007686 1.06349 0.527559 -0.0007686 0.0431125 0.00489927 0.507812 0.0211407 0.00926836 0.350334 0.190754 10.3951 
0.000405659 1.25714 0.692913 -0.00466508 0.0887416 0.00343213 0.617188 0.0390352 0.0275574 0.958065 0.211894 2.03815 
0.00140548 1.33333 0.976378 0.0885453 1.78481 0.0178938 0.847656 0.0427726 0.00881122 0.33071 0.186527 13.0852 
0.00161675 0.960784 0.401575 -0.0410994 0.792885 0.00460099 0.390625 0.0179588 0.0147601 0.496814 0.202333 5.66987 
0.000597253 1.06098 0.685039 0.0122935 0.261907 0.00632641 0.660156 0.0442573 0.0248341 0.90895 0.248004 2.61888 
0.000730389 1.01053 0.755906 0.0403175 0.959459 0.00790354 0.746094 0.0507246 0.0234597 0.884081 0.260903 2.65883 
0.000573696 1.03614 0.677165 -0.0238562 0.529435 0.00392139 0.660156 0.0359388 0.0233698 0.853675 0.248002 2.52772 
0.000878374 1.30645 0.637795 -0.0731979 1.70155 0.00638608 0.558594 0.0255096 0.0124878 0.529562 0.254792 6.47431 
0.000981963 1.34 0.527559 0.0102331 0.254583 0.00336789 0.457031 0.0235784 0.0191658 0.704072 0.257851 4.01023 
0.000680417 1.7907 0.606299 0.0575803 1.57037 0.00313956 0.46875 0.0223742 0.011654 0.470814 0.235074 7.21827 
0.00038398 1.61905 0.267717 0 0.0121785 0.00114045 0.214844 0.0114768 0.0212846 0.799587 0.243508 2.66812 
0.000796178 1.34177 0.834646 0.0194361 0.507999 0.00725337 0.722656 0.0433688 0.0168147 0.577075 0.226304 5.2459 
0.000303318 1.44444 0.307087 0.00193365 0.0470948 0.00133478 0.257812 0.0150747 0.0242872 0.898885 0.240595 2.43575 
0.000893189 1.42105 0.637795 -0.0162263 0.425479 0.00284953 0.539062 0.0337728 0.0174387 0.480059 0.181037 5.64428 
0.000276383 0.833333 0.188976 -0.00465245 0.0896763 0.00111315 0.171875 0.0110459 0.0268803 0.881329 0.194259 2.42904 
0.000499296 1.11111 0.15748 -0.000726249 0.0177305 0.00093426 0.148438 0.00922187 0.0254333 0.846695 0.190102 2.21112 
0.000822831 1.05556 0.149606 -0.00398424 0.0798134 0.000828628 0.144531 0.0095467 0.0343449 0.888359 0.0182716 1.05944 
0.000658472 1.35484 0.330709 0.00816506 0.219933 0.00243272 0.285156 0.0168392 0.0294898 0.935305 0.12907 1.56818 
0.00130752 1.26087 0.228346 0.00908001 0.268341 0.00181429 0.203125 0.018161 0.0283445 0.8263 0.139685 2.28217 
0.000463838 1.11765 0.149606 -0.0065651 0.14863 0.000784395 0.140625 0.0112614 0.0326503 0.836405 0.0638028 1.5434 
0.000741395 1.35714 0.149606 0.0254545 0.580413 0.000745286 0.128906 0.0122041 0.0325661 0.821502 0.0674288 1.57584 
0.00077558 1.64706 0.220472 0.0264251 0.631456 0.00175923 0.175781 0.00846944 0.0216985 0.849144 0.266844 2.77891 
0.00137406 1.10256 0.338583 -0.00692316 0.170969 0.00324041 0.320312 0.0196466 0.0233892 0.663508 0.140099 2.65358 
